"datetime","temp","dew","humidity","windgust","windspeed","winddir","sealevelpressure","cloudcover","solarradiation","solarenergy","conditions","stations"
"2023-05-24T15:00:00",25.2,12.9,46.67,11.5,10.8,308,1013,47,813,2.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-24T16:00:00",25.6,11.7,41.89,15.8,11.5,353,1013,28,830,3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-24T17:00:00",24.6,14.2,52.12,19.1,14.2,281,1012.9,28,682,2.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-24T18:00:00",23.6,14.2,55.51,21.6,21.7,306,1012.8,27.9,523,1.9,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-24T19:00:00",23.1,13.3,54.12,25.6,18.8,305,1013,27.9,342,1.2,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-24T20:00:00",22.4,13.3,56.36,25.2,20.6,324,1013.8,27.9,162,0.6,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-24T21:00:00",21,13,60.24,24.8,15.7,315,1014,25,27,0.1,"Partially cloudy","D7126,08536099999,LPPT"
"2023-05-24T22:00:00",20.1,13.2,64.42,18.4,15.7,332,1014.9,50,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-24T23:00:00",20,12.5,62.01,11.9,15.7,325,1015,27.1,0,0,"Partially cloudy","08536099999,LPPT"
"2023-05-25T00:00:00",19.9,12.3,61.85,8.3,11.5,320,1014.8,18.4,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-25T01:00:00",19.7,12.3,62.4,4.7,8.5,314,1015,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-25T02:00:00",19.5,12.3,63.07,6.1,7.4,310,1014.8,36.4,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-25T03:00:00",19.1,12.7,66.57,7.6,7.7,287,1014.8,11.7,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-25T04:00:00",18.7,12.4,66.68,6.8,5.1,326,1015,40,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-25T05:00:00",19.3,12.9,66.58,6.1,0.6,49,1014.8,34.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-25T06:00:00",18.4,12.9,70.19,5.4,3.1,22,1015,34.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-25T07:00:00",18.3,14.1,76.8,2.9,4.4,40,1015,32.7,20,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-25T08:00:00",19.4,15,75.33,2.2,7.7,71,1016,30,119,0.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T09:00:00",20.6,14.2,66.72,6.1,10.4,51,1016,31.1,281,1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T10:00:00",22,14.3,61.57,27.7,8.2,360,1016.1,8,398,1.4,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T11:00:00",23.5,14.3,56.64,27.7,9.2,64,1016,27.6,593,2.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T12:00:00",25.8,14.2,48.8,10.8,8.7,310,1016,28,778,2.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T13:00:00",26.4,13.3,44.43,12.2,12.6,304,1016,45.4,893,3.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T14:00:00",25,14.5,52.12,18.7,13.9,270,1016,27.5,902,3.2,"Partially cloudy","D7126,08536099999,LPPT"
"2023-05-25T15:00:00",26.6,14.2,46.5,23,19.6,260,1015,28,885,3.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T16:00:00",26.9,12.5,40.89,36,17.8,300,1015,27.2,805,2.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T17:00:00",25.6,11.5,41.24,22,20.2,305,1014.1,28,681,2.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-25T18:00:00",25.3,11.7,42.71,29.5,23.6,328,1014,27.9,512,1.8,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-25T19:00:00",23.8,12.6,49.73,31,23.3,320,1013.9,26.4,358,1.3,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-25T20:00:00",21.7,13.8,60.82,30.6,21.3,326,1013,53.1,147,0.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-25T21:00:00",19.9,14.9,72.68,28.8,19.4,320,1013,27.5,21,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-25T22:00:00",18.8,14.9,77.8,22.3,21.1,310,1013.1,10,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-25T23:00:00",17.9,14.4,80.15,17.6,11.8,315,1013.4,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-26T00:00:00",17.7,13.6,76.65,14.4,6.9,293,1013,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-26T01:00:00",18.2,12.5,69.62,14.4,14.1,301,1012.1,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-26T02:00:00",18,13.2,73.33,15.8,14.8,291,1012,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-26T03:00:00",16.7,14.6,87.09,18,17,260,1011,19.3,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-05-26T04:00:00",16.6,14.9,89.95,20.2,19.8,265,1011.1,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-26T05:00:00",17,14.6,85.66,22.3,20.8,266,1010,46.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-26T06:00:00",17,14.2,83.35,24.8,18.5,277,1010,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-26T07:00:00",16.2,14.1,87.5,25.6,20.3,254,1010.1,87.6,11,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-26T08:00:00",17,14,82.71,28.4,19.4,245,1010,89.2,29,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T09:00:00",17,13.6,80.57,31.3,21.8,240,1010.6,90.7,92,0.3,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T10:00:00",17.5,14,80.22,34.9,21.2,222,1011,91.1,278,1,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T11:00:00",18,14,77.28,37.4,26.6,213,1011,90.7,374,1.3,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T12:00:00",19,14,72.94,41.4,28,207,1011,90.7,763,2.7,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T13:00:00",18.2,14.1,76.63,37.8,27.6,205,1011.1,90.7,668,2.4,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T14:00:00",19.3,14,71.41,40.3,26.4,211,1011,90.7,435,1.6,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T15:00:00",18.9,14,73.24,40.7,26.3,208,1011,89.2,342,1.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T16:00:00",18.9,14,73.39,41,29.8,217,1011.1,89.2,404,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T17:00:00",19.1,14,72.43,40.7,27.2,207,1012,89.2,242,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-05-26T18:00:00",18.3,14.2,76.73,37.1,25.8,212,1012,72.4,124,0.4,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-26T19:00:00",18.3,14.1,76.11,28.8,20.9,207,1011.5,54.7,96,0.3,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-26T20:00:00",17.7,14,78.76,28.8,19.6,208,1011.8,66.1,46,0.2,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-26T21:00:00",17.2,14,81.69,25.6,16.3,203,1012,27.9,13,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-26T22:00:00",17.1,14.6,85.31,22,13.9,193,1013,53.1,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-26T23:00:00",17,15,88.01,21.6,14.2,183,1013.8,46.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T00:00:00",17,15,88.01,18.4,13.2,157,1014,79.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T01:00:00",16.9,15,88.45,15.8,13.2,158,1014,63.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T02:00:00",17,15,88.01,15.1,11.2,143,1013.4,79.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T03:00:00",16,15,93.79,13.3,10.9,161,1013,79.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T04:00:00",15.9,14.9,93.79,13,11.1,176,1013.1,35.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T05:00:00",16,14.9,92.85,11.5,9.6,158,1013,36.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T06:00:00",16,15,93.79,11.5,9.1,157,1013.8,66.8,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-05-27T07:00:00",16.4,15,91.04,6.5,8.3,171,1014,84.4,24,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-05-27T08:00:00",17.4,15,85.71,7.9,6.3,148,1014,39.4,126,0.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
